label,f1-score,precision,recall
Session8_epoch:5_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:5_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:5_happy,0.0,0.0,0.0
Session8_epoch:5_angry,0.0,0.0,0.0
Session8_epoch:5_surprise,0.0,0.0,0.0
Session8_epoch:5_disqust,0.0,0.0,0.0
Session8_epoch:5_sad,0.0,0.0,0.0
Session8_epoch:6_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:6_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:6_happy,0.0,0.0,0.0
Session8_epoch:6_angry,0.0,0.0,0.0
Session8_epoch:6_surprise,0.0,0.0,0.0
Session8_epoch:6_disqust,0.0,0.0,0.0
Session8_epoch:6_sad,0.0,0.0,0.0
Session8_epoch:7_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:7_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:7_happy,0.0,0.0,0.0
Session8_epoch:7_angry,0.0,0.0,0.0
Session8_epoch:7_surprise,0.0,0.0,0.0
Session8_epoch:7_disqust,0.0,0.0,0.0
Session8_epoch:7_sad,0.0,0.0,0.0
Session8_epoch:8_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:8_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:8_happy,0.0,0.0,0.0
Session8_epoch:8_angry,0.0,0.0,0.0
Session8_epoch:8_surprise,0.0,0.0,0.0
Session8_epoch:8_disqust,0.0,0.0,0.0
Session8_epoch:8_sad,0.0,0.0,0.0
Session8_epoch:9_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:9_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:9_happy,0.0,0.0,0.0
Session8_epoch:9_angry,0.0,0.0,0.0
Session8_epoch:9_surprise,0.0,0.0,0.0
Session8_epoch:9_disqust,0.0,0.0,0.0
Session8_epoch:9_sad,0.0,0.0,0.0
Session8_epoch:10_TOTAL,0.6000765403750479,0.5154503616042078,0.7179487179487181
Session8_epoch:10_neutral,0.8358208955223879,0.7179487179487181,1.0
Session8_epoch:10_happy,0.0,0.0,0.0
Session8_epoch:10_angry,0.0,0.0,0.0
Session8_epoch:10_surprise,0.0,0.0,0.0
Session8_epoch:10_disqust,0.0,0.0,0.0
Session8_epoch:10_sad,0.0,0.0,0.0
Session9_epoch:1_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:1_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:1_happy,0.0,0.0,0.0
Session9_epoch:1_angry,0.0,0.0,0.0
Session9_epoch:1_surprise,0.0,0.0,0.0
Session9_epoch:1_disqust,0.0,0.0,0.0
Session9_epoch:1_sad,0.0,0.0,0.0
Session9_epoch:2_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:2_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:2_happy,0.0,0.0,0.0
Session9_epoch:2_angry,0.0,0.0,0.0
Session9_epoch:2_surprise,0.0,0.0,0.0
Session9_epoch:2_disqust,0.0,0.0,0.0
Session9_epoch:2_sad,0.0,0.0,0.0
Session9_epoch:3_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:3_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:3_happy,0.0,0.0,0.0
Session9_epoch:3_angry,0.0,0.0,0.0
Session9_epoch:3_surprise,0.0,0.0,0.0
Session9_epoch:3_disqust,0.0,0.0,0.0
Session9_epoch:3_sad,0.0,0.0,0.0
Session9_epoch:4_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:4_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:4_happy,0.0,0.0,0.0
Session9_epoch:4_angry,0.0,0.0,0.0
Session9_epoch:4_surprise,0.0,0.0,0.0
Session9_epoch:4_disqust,0.0,0.0,0.0
Session9_epoch:4_sad,0.0,0.0,0.0
Session9_epoch:5_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:5_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:5_happy,0.0,0.0,0.0
Session9_epoch:5_angry,0.0,0.0,0.0
Session9_epoch:5_surprise,0.0,0.0,0.0
Session9_epoch:5_disqust,0.0,0.0,0.0
Session9_epoch:5_sad,0.0,0.0,0.0
Session9_epoch:6_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:6_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:6_happy,0.0,0.0,0.0
Session9_epoch:6_angry,0.0,0.0,0.0
Session9_epoch:6_surprise,0.0,0.0,0.0
Session9_epoch:6_disqust,0.0,0.0,0.0
Session9_epoch:6_sad,0.0,0.0,0.0
Session9_epoch:7_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:7_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:7_happy,0.0,0.0,0.0
Session9_epoch:7_angry,0.0,0.0,0.0
Session9_epoch:7_surprise,0.0,0.0,0.0
Session9_epoch:7_disqust,0.0,0.0,0.0
Session9_epoch:7_sad,0.0,0.0,0.0
Session9_epoch:8_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:8_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:8_happy,0.0,0.0,0.0
Session9_epoch:8_angry,0.0,0.0,0.0
Session9_epoch:8_surprise,0.0,0.0,0.0
Session9_epoch:8_disqust,0.0,0.0,0.0
Session9_epoch:8_sad,0.0,0.0,0.0
Session9_epoch:9_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:9_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:9_happy,0.0,0.0,0.0
Session9_epoch:9_angry,0.0,0.0,0.0
Session9_epoch:9_surprise,0.0,0.0,0.0
Session9_epoch:9_disqust,0.0,0.0,0.0
Session9_epoch:9_sad,0.0,0.0,0.0
Session9_epoch:10_TOTAL,0.8595238095238096,0.81859410430839,0.9047619047619048
Session9_epoch:10_neutral,0.95,0.9047619047619048,1.0
Session9_epoch:10_happy,0.0,0.0,0.0
Session9_epoch:10_angry,0.0,0.0,0.0
Session9_epoch:10_surprise,0.0,0.0,0.0
Session9_epoch:10_disqust,0.0,0.0,0.0
Session9_epoch:10_sad,0.0,0.0,0.0
Session10_epoch:1_TOTAL,0.644,0.5962962962962963,0.7
Session10_epoch:1_neutral,0.84,0.7777777777777778,0.9130434782608696
Session10_epoch:1_happy,0.0,0.0,0.0
Session10_epoch:1_angry,0.0,0.0,0.0
Session10_epoch:1_surprise,0.0,0.0,0.0
Session10_epoch:1_disqust,0.0,0.0,0.0
Session10_epoch:1_sad,0.0,0.0,0.0
Session10_epoch:1_fear,0.0,0.0,0.0
Session10_epoch:2_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:2_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:2_happy,0.0,0.0,0.0
Session10_epoch:2_angry,0.0,0.0,0.0
Session10_epoch:2_surprise,0.0,0.0,0.0
Session10_epoch:2_disqust,0.0,0.0,0.0
Session10_epoch:2_sad,0.0,0.0,0.0
Session10_epoch:2_fear,0.0,0.0,0.0
Session10_epoch:3_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:3_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:3_happy,0.0,0.0,0.0
Session10_epoch:3_angry,0.0,0.0,0.0
Session10_epoch:3_surprise,0.0,0.0,0.0
Session10_epoch:3_disqust,0.0,0.0,0.0
Session10_epoch:3_sad,0.0,0.0,0.0
Session10_epoch:3_fear,0.0,0.0,0.0
Session10_epoch:4_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:4_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:4_happy,0.0,0.0,0.0
Session10_epoch:4_angry,0.0,0.0,0.0
Session10_epoch:4_surprise,0.0,0.0,0.0
Session10_epoch:4_disqust,0.0,0.0,0.0
Session10_epoch:4_sad,0.0,0.0,0.0
Session10_epoch:4_fear,0.0,0.0,0.0
Session10_epoch:5_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:5_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:5_happy,0.0,0.0,0.0
Session10_epoch:5_angry,0.0,0.0,0.0
Session10_epoch:5_surprise,0.0,0.0,0.0
Session10_epoch:5_disqust,0.0,0.0,0.0
Session10_epoch:5_sad,0.0,0.0,0.0
Session10_epoch:5_fear,0.0,0.0,0.0
Session10_epoch:6_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:6_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:6_happy,0.0,0.0,0.0
Session10_epoch:6_angry,0.0,0.0,0.0
Session10_epoch:6_surprise,0.0,0.0,0.0
Session10_epoch:6_disqust,0.0,0.0,0.0
Session10_epoch:6_sad,0.0,0.0,0.0
Session10_epoch:6_fear,0.0,0.0,0.0
Session10_epoch:7_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:7_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:7_happy,0.0,0.0,0.0
Session10_epoch:7_angry,0.0,0.0,0.0
Session10_epoch:7_surprise,0.0,0.0,0.0
Session10_epoch:7_disqust,0.0,0.0,0.0
Session10_epoch:7_sad,0.0,0.0,0.0
Session10_epoch:7_fear,0.0,0.0,0.0
Session10_epoch:8_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:8_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:8_happy,0.0,0.0,0.0
Session10_epoch:8_angry,0.0,0.0,0.0
Session10_epoch:8_surprise,0.0,0.0,0.0
Session10_epoch:8_disqust,0.0,0.0,0.0
Session10_epoch:8_sad,0.0,0.0,0.0
Session10_epoch:8_fear,0.0,0.0,0.0
Session10_epoch:9_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:9_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:9_happy,0.0,0.0,0.0
Session10_epoch:9_angry,0.0,0.0,0.0
Session10_epoch:9_surprise,0.0,0.0,0.0
Session10_epoch:9_disqust,0.0,0.0,0.0
Session10_epoch:9_sad,0.0,0.0,0.0
Session10_epoch:9_fear,0.0,0.0,0.0
Session10_epoch:10_TOTAL,0.6654088050314467,0.5877777777777777,0.7666666666666667
Session10_epoch:10_neutral,0.8679245283018869,0.7666666666666667,1.0
Session10_epoch:10_happy,0.0,0.0,0.0
Session10_epoch:10_angry,0.0,0.0,0.0
Session10_epoch:10_surprise,0.0,0.0,0.0
Session10_epoch:10_disqust,0.0,0.0,0.0
Session10_epoch:10_sad,0.0,0.0,0.0
Session10_epoch:10_fear,0.0,0.0,0.0
Session11_epoch:1_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:1_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:1_happy,0.0,0.0,0.0
Session11_epoch:1_surprise,0.0,0.0,0.0
Session11_epoch:1_sad,0.0,0.0,0.0
Session11_epoch:1_fear,0.0,0.0,0.0
Session11_epoch:2_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:2_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:2_happy,0.0,0.0,0.0
Session11_epoch:2_surprise,0.0,0.0,0.0
Session11_epoch:2_sad,0.0,0.0,0.0
Session11_epoch:2_fear,0.0,0.0,0.0
Session11_epoch:3_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:3_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:3_happy,0.0,0.0,0.0
Session11_epoch:3_surprise,0.0,0.0,0.0
Session11_epoch:3_sad,0.0,0.0,0.0
Session11_epoch:3_fear,0.0,0.0,0.0
Session11_epoch:4_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:4_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:4_happy,0.0,0.0,0.0
Session11_epoch:4_surprise,0.0,0.0,0.0
Session11_epoch:4_sad,0.0,0.0,0.0
Session11_epoch:4_fear,0.0,0.0,0.0
Session11_epoch:5_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:5_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:5_happy,0.0,0.0,0.0
Session11_epoch:5_surprise,0.0,0.0,0.0
Session11_epoch:5_sad,0.0,0.0,0.0
Session11_epoch:5_fear,0.0,0.0,0.0
Session11_epoch:6_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:6_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:6_happy,0.0,0.0,0.0
Session11_epoch:6_surprise,0.0,0.0,0.0
Session11_epoch:6_sad,0.0,0.0,0.0
Session11_epoch:6_fear,0.0,0.0,0.0
Session11_epoch:7_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:7_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:7_happy,0.0,0.0,0.0
Session11_epoch:7_surprise,0.0,0.0,0.0
Session11_epoch:7_sad,0.0,0.0,0.0
Session11_epoch:7_fear,0.0,0.0,0.0
Session11_epoch:8_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:8_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:8_happy,0.0,0.0,0.0
Session11_epoch:8_surprise,0.0,0.0,0.0
Session11_epoch:8_sad,0.0,0.0,0.0
Session11_epoch:8_fear,0.0,0.0,0.0
Session11_epoch:9_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:9_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:9_happy,0.0,0.0,0.0
Session11_epoch:9_surprise,0.0,0.0,0.0
Session11_epoch:9_sad,0.0,0.0,0.0
Session11_epoch:9_fear,0.0,0.0,0.0
Session11_epoch:10_TOTAL,0.8109010011123471,0.7585848074921956,0.8709677419354839
Session11_epoch:10_neutral,0.9310344827586208,0.8709677419354839,1.0
Session11_epoch:10_happy,0.0,0.0,0.0
Session11_epoch:10_surprise,0.0,0.0,0.0
Session11_epoch:10_sad,0.0,0.0,0.0
Session11_epoch:10_fear,0.0,0.0,0.0
Session12_epoch:1_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:1_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:1_happy,0.0,0.0,0.0
Session12_epoch:1_angry,0.0,0.0,0.0
Session12_epoch:1_surprise,0.0,0.0,0.0
Session12_epoch:1_sad,0.0,0.0,0.0
Session12_epoch:1_fear,0.0,0.0,0.0
Session12_epoch:2_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:2_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:2_happy,0.0,0.0,0.0
Session12_epoch:2_angry,0.0,0.0,0.0
Session12_epoch:2_surprise,0.0,0.0,0.0
Session12_epoch:2_sad,0.0,0.0,0.0
Session12_epoch:2_fear,0.0,0.0,0.0
Session12_epoch:3_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:3_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:3_happy,0.0,0.0,0.0
Session12_epoch:3_angry,0.0,0.0,0.0
Session12_epoch:3_surprise,0.0,0.0,0.0
Session12_epoch:3_sad,0.0,0.0,0.0
Session12_epoch:3_fear,0.0,0.0,0.0
Session12_epoch:4_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:4_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:4_happy,0.0,0.0,0.0
Session12_epoch:4_angry,0.0,0.0,0.0
Session12_epoch:4_surprise,0.0,0.0,0.0
Session12_epoch:4_sad,0.0,0.0,0.0
Session12_epoch:4_fear,0.0,0.0,0.0
Session12_epoch:5_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:5_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:5_happy,0.0,0.0,0.0
Session12_epoch:5_angry,0.0,0.0,0.0
Session12_epoch:5_surprise,0.0,0.0,0.0
Session12_epoch:5_sad,0.0,0.0,0.0
Session12_epoch:5_fear,0.0,0.0,0.0
Session12_epoch:6_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:6_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:6_happy,0.0,0.0,0.0
Session12_epoch:6_angry,0.0,0.0,0.0
Session12_epoch:6_surprise,0.0,0.0,0.0
Session12_epoch:6_sad,0.0,0.0,0.0
Session12_epoch:6_fear,0.0,0.0,0.0
Session12_epoch:7_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:7_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:7_happy,0.0,0.0,0.0
Session12_epoch:7_angry,0.0,0.0,0.0
Session12_epoch:7_surprise,0.0,0.0,0.0
Session12_epoch:7_sad,0.0,0.0,0.0
Session12_epoch:7_fear,0.0,0.0,0.0
Session12_epoch:8_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:8_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:8_happy,0.0,0.0,0.0
Session12_epoch:8_angry,0.0,0.0,0.0
Session12_epoch:8_surprise,0.0,0.0,0.0
Session12_epoch:8_sad,0.0,0.0,0.0
Session12_epoch:8_fear,0.0,0.0,0.0
Session12_epoch:9_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:9_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:9_happy,0.0,0.0,0.0
Session12_epoch:9_angry,0.0,0.0,0.0
Session12_epoch:9_surprise,0.0,0.0,0.0
Session12_epoch:9_sad,0.0,0.0,0.0
Session12_epoch:9_fear,0.0,0.0,0.0
Session12_epoch:10_TOTAL,0.7284482758620692,0.66015625,0.8125
Session12_epoch:10_neutral,0.8965517241379308,0.8125,1.0
Session12_epoch:10_happy,0.0,0.0,0.0
Session12_epoch:10_angry,0.0,0.0,0.0
Session12_epoch:10_surprise,0.0,0.0,0.0
Session12_epoch:10_sad,0.0,0.0,0.0
Session12_epoch:10_fear,0.0,0.0,0.0
Session13_epoch:1_TOTAL,0.5300327630141973,0.4552845528455284,0.6341463414634146
Session13_epoch:1_neutral,0.7761194029850746,0.6666666666666666,0.9285714285714286
Session13_epoch:1_happy,0.0,0.0,0.0
Session13_epoch:1_angry,0.0,0.0,0.0
Session13_epoch:1_surprise,0.0,0.0,0.0
Session13_epoch:1_disqust,0.0,0.0,0.0
Session13_epoch:1_sad,0.0,0.0,0.0
Session13_epoch:1_fear,0.0,0.0,0.0
Session13_epoch:2_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:2_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:2_happy,0.0,0.0,0.0
Session13_epoch:2_angry,0.0,0.0,0.0
Session13_epoch:2_surprise,0.0,0.0,0.0
Session13_epoch:2_disqust,0.0,0.0,0.0
Session13_epoch:2_sad,0.0,0.0,0.0
Session13_epoch:2_fear,0.0,0.0,0.0
Session13_epoch:3_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:3_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:3_happy,0.0,0.0,0.0
Session13_epoch:3_angry,0.0,0.0,0.0
Session13_epoch:3_surprise,0.0,0.0,0.0
Session13_epoch:3_disqust,0.0,0.0,0.0
Session13_epoch:3_sad,0.0,0.0,0.0
Session13_epoch:3_fear,0.0,0.0,0.0
Session13_epoch:4_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:4_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:4_happy,0.0,0.0,0.0
Session13_epoch:4_angry,0.0,0.0,0.0
Session13_epoch:4_surprise,0.0,0.0,0.0
Session13_epoch:4_disqust,0.0,0.0,0.0
Session13_epoch:4_sad,0.0,0.0,0.0
Session13_epoch:4_fear,0.0,0.0,0.0
Session13_epoch:5_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:5_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:5_happy,0.0,0.0,0.0
Session13_epoch:5_angry,0.0,0.0,0.0
Session13_epoch:5_surprise,0.0,0.0,0.0
Session13_epoch:5_disqust,0.0,0.0,0.0
Session13_epoch:5_sad,0.0,0.0,0.0
Session13_epoch:5_fear,0.0,0.0,0.0
Session13_epoch:6_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:6_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:6_happy,0.0,0.0,0.0
Session13_epoch:6_angry,0.0,0.0,0.0
Session13_epoch:6_surprise,0.0,0.0,0.0
Session13_epoch:6_disqust,0.0,0.0,0.0
Session13_epoch:6_sad,0.0,0.0,0.0
Session13_epoch:6_fear,0.0,0.0,0.0
Session13_epoch:7_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:7_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:7_happy,0.0,0.0,0.0
Session13_epoch:7_angry,0.0,0.0,0.0
Session13_epoch:7_surprise,0.0,0.0,0.0
Session13_epoch:7_disqust,0.0,0.0,0.0
Session13_epoch:7_sad,0.0,0.0,0.0
Session13_epoch:7_fear,0.0,0.0,0.0
Session13_epoch:8_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:8_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:8_happy,0.0,0.0,0.0
Session13_epoch:8_angry,0.0,0.0,0.0
Session13_epoch:8_surprise,0.0,0.0,0.0
Session13_epoch:8_disqust,0.0,0.0,0.0
Session13_epoch:8_sad,0.0,0.0,0.0
Session13_epoch:8_fear,0.0,0.0,0.0
Session13_epoch:9_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:9_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:9_happy,0.0,0.0,0.0
Session13_epoch:9_angry,0.0,0.0,0.0
Session13_epoch:9_surprise,0.0,0.0,0.0
Session13_epoch:9_disqust,0.0,0.0,0.0
Session13_epoch:9_sad,0.0,0.0,0.0
Session13_epoch:9_fear,0.0,0.0,0.0
Session13_epoch:10_TOTAL,0.5542594556380346,0.4663890541344439,0.6829268292682927
Session13_epoch:10_neutral,0.8115942028985507,0.6829268292682927,1.0
Session13_epoch:10_happy,0.0,0.0,0.0
Session13_epoch:10_angry,0.0,0.0,0.0
Session13_epoch:10_surprise,0.0,0.0,0.0
Session13_epoch:10_disqust,0.0,0.0,0.0
Session13_epoch:10_sad,0.0,0.0,0.0
Session13_epoch:10_fear,0.0,0.0,0.0
Session14_epoch:1_TOTAL,0.6276803118908383,0.6168582375478927,0.6388888888888888
Session14_epoch:1_neutral,0.8070175438596492,0.7931034482758621,0.8214285714285714
Session14_epoch:1_happy,0.0,0.0,0.0
Session14_epoch:1_angry,0.0,0.0,0.0
Session14_epoch:1_disqust,0.0,0.0,0.0
Session14_epoch:1_sad,0.0,0.0,0.0
Session14_epoch:1_fear,0.0,0.0,0.0
Session14_epoch:2_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:2_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:2_happy,0.0,0.0,0.0
Session14_epoch:2_angry,0.0,0.0,0.0
Session14_epoch:2_disqust,0.0,0.0,0.0
Session14_epoch:2_sad,0.0,0.0,0.0
Session14_epoch:2_fear,0.0,0.0,0.0
Session14_epoch:3_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:3_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:3_happy,0.0,0.0,0.0
Session14_epoch:3_angry,0.0,0.0,0.0
Session14_epoch:3_disqust,0.0,0.0,0.0
Session14_epoch:3_sad,0.0,0.0,0.0
Session14_epoch:3_fear,0.0,0.0,0.0
Session14_epoch:4_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:4_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:4_happy,0.0,0.0,0.0
Session14_epoch:4_angry,0.0,0.0,0.0
Session14_epoch:4_disqust,0.0,0.0,0.0
Session14_epoch:4_sad,0.0,0.0,0.0
Session14_epoch:4_fear,0.0,0.0,0.0
Session14_epoch:5_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:5_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:5_happy,0.0,0.0,0.0
Session14_epoch:5_angry,0.0,0.0,0.0
Session14_epoch:5_disqust,0.0,0.0,0.0
Session14_epoch:5_sad,0.0,0.0,0.0
Session14_epoch:5_fear,0.0,0.0,0.0
Session14_epoch:6_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:6_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:6_happy,0.0,0.0,0.0
Session14_epoch:6_angry,0.0,0.0,0.0
Session14_epoch:6_disqust,0.0,0.0,0.0
Session14_epoch:6_sad,0.0,0.0,0.0
Session14_epoch:6_fear,0.0,0.0,0.0
Session14_epoch:7_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:7_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:7_happy,0.0,0.0,0.0
Session14_epoch:7_angry,0.0,0.0,0.0
Session14_epoch:7_disqust,0.0,0.0,0.0
Session14_epoch:7_sad,0.0,0.0,0.0
Session14_epoch:7_fear,0.0,0.0,0.0
Session14_epoch:8_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:8_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:8_happy,0.0,0.0,0.0
Session14_epoch:8_angry,0.0,0.0,0.0
Session14_epoch:8_disqust,0.0,0.0,0.0
Session14_epoch:8_sad,0.0,0.0,0.0
Session14_epoch:8_fear,0.0,0.0,0.0
Session14_epoch:9_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:9_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:9_happy,0.0,0.0,0.0
Session14_epoch:9_angry,0.0,0.0,0.0
Session14_epoch:9_disqust,0.0,0.0,0.0
Session14_epoch:9_sad,0.0,0.0,0.0
Session14_epoch:9_fear,0.0,0.0,0.0
Session14_epoch:10_TOTAL,0.6805555555555557,0.6049382716049383,0.7777777777777778
Session14_epoch:10_neutral,0.8750000000000001,0.7777777777777778,1.0
Session14_epoch:10_happy,0.0,0.0,0.0
Session14_epoch:10_angry,0.0,0.0,0.0
Session14_epoch:10_disqust,0.0,0.0,0.0
Session14_epoch:10_sad,0.0,0.0,0.0
Session14_epoch:10_fear,0.0,0.0,0.0
Session15_epoch:1_TOTAL,0.7575757575757576,0.6944444444444444,0.8333333333333334
Session15_epoch:1_neutral,0.9090909090909092,0.8333333333333334,1.0
Session15_epoch:1_happy,0.0,0.0,0.0
Session15_epoch:1_angry,0.0,0.0,0.0
Session15_epoch:1_surprise,0.0,0.0,0.0
Session15_epoch:1_disqust,0.0,0.0,0.0
Session15_epoch:1_sad,0.0,0.0,0.0
Session15_epoch:1_fear,0.0,0.0,0.0
Session15_epoch:2_TOTAL,0.7575757575757576,0.6944444444444444,0.8333333333333334
Session15_epoch:2_neutral,0.9090909090909092,0.8333333333333334,1.0
Session15_epoch:2_happy,0.0,0.0,0.0
